card,tcg,ck_price,mp_price,ck_pct,mp_pct,units,origin,ck_cal,ck_cal_pct,band,mp_market,productId
Karmic Guide,0.36,0.59,0.16,63.888888888888886,-55.55555555555556,1342.0,live,0.5050399999999999,40.28888888888888,$0-1,0.49,687430.0
Pongify,1.86,4.49,1.72,141.39784946236557,-7.526881720430113,808.0,live,3.84344,106.63655913978494,$1-2,1.85,688725.0
Plains (0253),0.32,0.49,0.15,53.12499999999999,-53.125,2173.0,live,0.41944,31.074999999999992,$0-1,,657781.0
Final Act,0.38,0.59,0.15,55.26315789473684,-60.526315789473685,1285.0,live,0.5050399999999999,32.90526315789472,$0-1,0.39,687408.0
Helm of the Ghastlord,12.03,8.99,5.73,-25.27015793848711,-52.36907730673316,707.0,live,7.69544,-36.03125519534497,$10-20,,18661.0
Primal Vigor (Borderless),5.32,6.99,5.21,31.39097744360902,-2.0676691729323364,763.0,live,5.98344,12.470676691729317,$5-10,,696424.0
Universal Automaton,0.73,0.99,0.41,35.61643835616439,-43.83561643835617,1019.0,live,0.84744,16.08767123287671,$0-1,,191572.0
Black Market Connections,16.46,19.99,15.09,21.445929526123923,-8.323207776427708,697.0,live,17.111439999999998,3.9577156743620736,$10-20,15.05,555973.0
Blasphemous Act,0.9,1.79,0.68,98.88888888888889,-24.44444444444444,869.0,live,1.53224,70.2488888888889,$0-1,0.66,687417.0
"Yavimaya, Cradle of Growth",14.42,21.99,14.7,52.49653259361996,1.9417475728155296,709.0,live,18.82344,30.537031900138683,$10-20,15.5,553219.0
Caldera Pyremaw,0.38,1.29,0.15,239.4736842105264,-60.526315789473685,1333.0,live,1.10424,190.58947368421056,$0-1,0.36,624174.0
Carrion Feeder,4.51,5.99,3.26,32.81596452328161,-27.716186252771617,882.0,live,5.12744,13.690465631929053,$2-5,3.86,191578.0
"Songbird, Sonic Screamer",0.45,0.59,0.15,31.1111111111111,-66.66666666666667,1005.0,live,0.5050399999999999,12.231111111111094,$0-1,0.17,697277.0
Warstorm Surge,0.93,1.49,0.62,60.21505376344085,-33.333333333333336,979.0,live,1.27544,37.14408602150536,$0-1,1.25,559885.0
Llanowar Elves,0.35,0.69,0.15,97.14285714285714,-57.14285714285714,1273.0,live,0.5906399999999999,68.75428571428571,$0-1,0.25,557921.0
Sol Ring (0358),1.39,2.79,1.44,100.71942446043168,3.5971223021582768,1341.0,live,2.38824,71.81582733812952,$1-2,,631495.0
Ruin Crab,1.69,1.99,0.78,17.751479289940832,-53.84615384615385,942.0,live,1.70344,0.7952662721893562,$1-2,0.84,221841.0
"Black Panther, Wakandan King (Borderless)",4.26,5.49,3.41,28.87323943661973,-19.95305164319248,700.0,live,4.69944,10.315492957746486,$2-5,,696428.0
Black Waltz No. 3,0.33,0.35,0.15,6.060606060606049,-54.54545454545456,842.0,live,0.2996,-9.212121212121223,$0-1,0.18,634002.0
Roiling Vortex,1.45,2.79,0.97,92.41379310344828,-33.10344827586207,1050.0,live,2.38824,64.70620689655175,$1-2,1.39,221923.0
Steel Overseer,0.38,1.29,0.34,239.4736842105264,-10.52631578947368,1146.0,live,1.10424,190.58947368421056,$0-1,0.36,642840.0
Envoy of the Ancestors,0.34,0.49,0.15,44.11764705882352,-55.88235294117647,794.0,live,0.41944,23.36470588235293,$0-1,0.25,553133.0
"Inti, Seneschal of the Sun",2.39,2.99,1.95,25.104602510460257,-18.41004184100419,816.0,live,2.55944,7.089539748953968,$2-5,2.37,525206.0
Sol Ring (Showcase),6.28,5.49,5.98,-12.579617834394904,-4.777070063694264,761.0,live,4.69944,-25.16815286624204,$5-10,,662396.0
Lifestream's Blessing,0.87,1.79,0.71,105.7471264367816,-18.390804597701152,904.0,live,1.53224,76.11954022988506,$0-1,0.93,631152.0
Cori Mountain Monastery,1.07,2.79,0.51,160.74766355140187,-52.33644859813084,1123.0,live,2.38824,123.2,$1-2,0.92,624261.0
Feed the Swarm,0.27,0.49,0.15,81.48148148148147,-44.44444444444445,1210.0,live,0.41944,55.34814814814813,$0-1,0.15,688873.0
Nibelheim Aflame,4.28,6.49,3.5,51.63551401869159,-18.224299065420567,707.0,live,5.55544,29.8,$2-5,4.11,632696.0
Return the Favor,0.47,0.59,0.15,25.53191489361702,-68.08510638297872,845.0,live,0.5050399999999999,7.455319148936162,$0-1,0.4,688928.0
Spirit Water Revival,0.96,1.79,0.26,86.45833333333334,-72.91666666666666,808.0,live,1.53224,59.60833333333334,$0-1,0.65,661928.0
Forest (0278),0.33,0.99,0.15,200.0,-54.54545454545456,1763.0,live,0.84744,156.79999999999995,$0-1,,671058.0
Electrodominance,0.42,1.49,0.34,254.7619047619048,-19.04761904761904,908.0,live,1.27544,203.67619047619047,$0-1,0.89,624181.0
Coastal Piracy,0.43,0.99,0.25,130.2325581395349,-41.860465116279066,814.0,live,0.84744,97.07906976744188,$0-1,0.41,556390.0
Relic of Legends,1.25,1.99,1.21,59.2,-3.200000000000003,867.0,live,1.70344,36.275200000000005,$1-2,1.28,283524.0
Curiosity Crafter,0.35,0.79,0.15,125.71428571428574,-57.14285714285714,1065.0,live,0.6762400000000001,93.2114285714286,$0-1,0.27,687402.0
Ioreth of the Healing House,0.36,0.79,0.15,119.44444444444446,-58.333333333333336,874.0,live,0.6762400000000001,87.84444444444446,$0-1,0.26,498609.0
Mystical Dispute,0.92,0.99,0.36,7.608695652173908,-60.86956521739131,1309.0,live,0.84744,-7.886956521739137,$0-1,,198683.0
Mirror Box,5.34,6.49,4.09,21.53558052434457,-23.408239700374533,752.0,live,5.55544,4.034456928838953,$5-10,4.04,262174.0
Captain America's Shield (Borderless) (0317),6.46,7.49,4.2700000000000005,15.944272445820436,-33.90092879256965,696.0,live,6.41144,-0.7517027863777114,$5-10,,696480.0
Kozilek's Unsealing,0.46,0.39,0.15,-15.217391304347828,-67.3913043478261,871.0,live,0.33384,-27.42608695652174,$0-1,0.24,551670.0
Eddie Brock,3.33,3.49,1.82,4.804804804804809,-45.34534534534534,773.0,live,2.9874400000000003,-10.28708708708708,$2-5,,651352.0
"Tamiyo, Inquisitive Student",16.24,24.99,13.57,53.8793103448276,-16.440886699507377,977.0,live,21.39144,31.720689655172425,$10-20,,552333.0
Obelisk Spider,3.11,4.49,2.86,44.37299035369776,-8.038585209003216,761.0,live,3.84344,23.583279742765285,$2-5,2.96,136705.0
Chaos Warp,0.36,0.99,0.25,175.0,-30.55555555555556,1099.0,live,0.84744,135.4,$0-1,0.35,687360.0
"Syr Konrad, the Grim",1.03,1.79,0.76,73.7864077669903,-26.21359223300971,799.0,live,1.53224,48.761165048543695,$1-2,0.86,198407.0
Birds of Paradise,8.07,13.99,9.1,73.35811648079306,12.763320941759597,1082.0,live,11.97544,48.394547707558864,$5-10,6.22,499510.0
Underworld Breach,10.45,11.99,8.63,14.736842105263168,-17.41626794258372,688.0,live,10.26344,-1.7852631578947378,$10-20,9.38,206642.0
Hit the Mother Lode,0.82,0.79,0.54,-3.658536585365844,-34.14634146341463,836.0,live,0.6762400000000001,-17.53170731707316,$0-1,1.06,524180.0
Ruinous Ultimatum,0.43,1.29,0.37,200.00000000000009,-13.953488372093023,877.0,live,1.10424,156.80000000000004,$0-1,0.54,631577.0
Dazzling Angel (0009),0.33,0.39,0.15,18.18181818181818,-54.54545454545456,1042.0,live,0.33384,1.163636363636367,$0-1,,591702.0
"Hulk, Gamma Goliath",0.25,0.35,0.15,39.99999999999999,-40.0,903.0,live,0.2996,19.83999999999999,$0-1,0.15,696320.0
Essence Flux,1.35,2.99,1.03,121.48148148148148,-23.703703703703702,756.0,live,2.55944,89.58814814814812,$1-2,1.3,609749.0
Nettlecyst,3.12,4.99,2.52,59.93589743589743,-19.23076923076924,707.0,live,4.27144,36.90512820512821,$2-5,3.16,240152.0
Elder Gargaroth,1.41,2.79,1.16,97.87234042553192,-17.73049645390071,1003.0,live,2.38824,69.37872340425534,$1-2,1.3,615176.0
Steam Vents,11.46,16.99,11.34,48.2547993019197,-1.0471204188481762,836.0,live,14.54344,26.906108202443257,$10-20,11.0,656711.0
Burnt Offering,1.51,0.99,0.77,-34.437086092715234,-49.00662251655629,952.0,live,0.84744,-43.87814569536424,$1-2,,4617.0
Smuggler's Surprise,4.23,5.49,3.65,29.787234042553184,-13.711583924349894,737.0,live,4.69944,11.097872340425525,$2-5,4.25,544477.0
Fear of Missing Out,2.3,3.99,1.82,73.47826086956523,-20.86956521739129,822.0,live,3.4154400000000003,48.49739130434785,$2-5,2.81,557275.0
Conciliator's Duelist,0.27,0.49,0.15,81.48148148148147,-44.44444444444445,926.0,live,0.41944,55.34814814814813,$0-1,0.15,686533.0
"Galactus, Devourer of Worlds",6.05,8.99,5.5600000000000005,48.59504132231406,-8.099173553718996,748.0,live,7.69544,27.197355371900823,$5-10,6.13,697578.0
Dryad of the Ilysian Grove,10.65,9.49,8.74,-10.892018779342724,-17.934272300469484,773.0,live,8.12344,-23.723568075117367,$10-20,9.0,553184.0
Exotic Orchard,0.35,0.59,0.17,68.57142857142857,-51.42857142857142,894.0,live,0.5050399999999999,44.297142857142845,$0-1,0.25,687675.0
Brass Infiniscope,0.28,0.49,0.15,74.99999999999997,-46.42857142857144,996.0,live,0.41944,49.799999999999976,$0-1,0.24,687515.0
Defend the Rider,0.8,2.29,0.79,186.25,-1.250000000000001,1042.0,live,1.96024,145.03,$0-1,0.87,615038.0
Bojuka Bog,1.04,1.99,1.04,91.34615384615384,0.0,1105.0,live,1.70344,63.792307692307695,$1-2,1.28,687669.0
"Page, Loose Leaf",0.25,0.35,0.15,39.99999999999999,-40.0,1634.0,live,0.2996,19.83999999999999,$0-1,0.15,689535.0
Sunken Hollow,0.37,0.59,0.2,59.45945945945945,-45.94594594594594,908.0,live,0.5050399999999999,36.49729729729728,$0-1,0.3,679634.0
Ka-Zar of the Savage Land,0.24,0.35,0.15,45.83333333333333,-37.5,918.0,live,0.2996,24.83333333333333,$0-1,0.15,696667.0
Island (0279),0.3,0.49,0.15,63.33333333333334,-50.0,2520.0,live,0.41944,39.81333333333333,$0-1,,696359.0
Myriad Landscape,0.36,0.59,0.25,63.888888888888886,-30.55555555555556,1105.0,live,0.5050399999999999,40.28888888888888,$0-1,0.24,525811.0
Venerated Rotpriest,2.97,4.99,2.59,68.01346801346801,-12.794612794612808,821.0,live,4.27144,43.81952861952861,$2-5,3.05,478443.0
Emet-Selch of the Third Seat,0.35,0.49,0.16,40.00000000000001,-54.285714285714285,1563.0,live,0.41944,19.840000000000003,$0-1,0.32,631052.0
Blur,0.39,0.99,0.36,153.84615384615384,-7.692307692307699,1216.0,live,0.84744,117.29230769230767,$0-1,0.49,272558.0
Sol Ring (0356),1.4,2.79,1.49,99.2857142857143,6.428571428571435,1265.0,live,2.38824,70.58857142857144,$1-2,,631540.0
Coercive Impetus,0.34,0.49,0.15,44.11764705882352,-55.88235294117647,921.0,live,0.41944,23.36470588235293,$0-1,0.17,687339.0
Second Harvest,4.89,4.99,4.0600000000000005,2.0449897750511354,-16.97341513292432,758.0,live,4.27144,-12.649488752556229,$2-5,3.98,560021.0
High Tide,2.29,1.29,1.02,-43.66812227074236,-55.45851528384279,742.0,live,1.10424,-51.779912663755454,$2-5,0.99,457180.0
Kindred Summons,0.56,1.99,0.53,255.35714285714283,-5.357142857142862,1185.0,live,1.70344,204.18571428571428,$0-1,0.56,671230.0
Teferi's Time Twist,0.42,0.79,0.15,88.09523809523812,-64.28571428571429,982.0,live,0.6762400000000001,61.00952380952384,$0-1,,187221.0
Counterspell,2.95,3.99,2.46,35.25423728813559,-16.610169491525433,791.0,live,3.4154400000000003,15.77762711864407,$2-5,2.38,457501.0
Heroic Intervention (0080) (Borderless),8.28,13.99,9.02,68.96135265700485,8.937198067632854,738.0,live,11.97544,44.63091787439616,$5-10,,668491.0
Sunpetal Grove,0.58,1.29,0.55,122.41379310344828,-5.172413793103434,842.0,live,1.10424,90.38620689655176,$0-1,0.62,631285.0
"Moonstone, Harsh Mistress",0.23,0.35,0.15,52.17391304347825,-34.78260869565218,918.0,live,0.2996,30.260869565217373,$0-1,0.15,697004.0
Elvish Mystic (Borderless),0.85,0.99,0.67,16.47058823529412,-21.17647058823529,920.0,live,0.84744,-0.3011764705882361,$0-1,,507178.0
"Toski, Bearer of Secrets",8.45,7.99,7.390000000000001,-5.44378698224851,-12.544378698224836,906.0,live,6.83944,-19.05988165680473,$5-10,7.03,559947.0
Prized Statue,0.44,0.79,0.34,79.54545454545455,-22.72727272727272,1343.0,live,0.6762400000000001,53.6909090909091,$0-1,0.43,273386.0
"Madame Null, Power Broker",0.37,0.49,0.15,32.432432432432435,-59.45945945945946,842.0,live,0.41944,13.36216216216216,$0-1,0.48,673605.0
"Michelangelo, Improviser",3.2,2.99,2.41,-6.562499999999999,-24.6875,711.0,live,2.55944,-20.01750000000001,$2-5,2.92,673567.0
"Doctor Strange, Surgeon",1.41,2.99,0.94,112.05673758865252,-33.33333333333333,822.0,live,2.55944,81.52056737588653,$1-2,1.35,697126.0
Manor Gate,1.26,1.79,1.08,42.06349206349206,-14.28571428571428,1377.0,live,1.53224,21.60634920634921,$1-2,,273083.0
Meltdown,0.24,0.59,0.15,145.83333333333331,-37.5,1283.0,live,0.5050399999999999,110.43333333333332,$0-1,0.2,548605.0
Gravecrawler,0.95,2.29,0.6900000000000001,141.0526315789474,-27.368421052631568,994.0,live,1.96024,106.34105263157896,$0-1,0.9,615096.0
Fortune Teller's Talent,0.47,0.79,0.15,68.08510638297875,-68.08510638297872,1440.0,live,0.6762400000000001,43.88085106382981,$0-1,0.25,559728.0
Peter Parker,3.71,3.49,2.07,-5.9299191374663005,-44.20485175202157,730.0,live,2.9874400000000003,-19.47601078167115,$2-5,,646171.0
Professor Hulk,1.84,4.49,1.78,144.02173913043478,-3.260869565217394,745.0,live,3.84344,108.88260869565218,$1-2,2.62,697181.0
Advanced Reconstruction,0.36,0.59,0.15,63.888888888888886,-58.333333333333336,1048.0,live,0.5050399999999999,40.28888888888888,$0-1,0.25,687471.0
Arcane Signet,0.98,0.99,0.44,1.020408163265307,-55.102040816326536,863.0,live,0.84744,-13.5265306122449,$0-1,0.5,687531.0
"Kuja, Genome Sorcerer",1.49,1.29,1.04,-13.422818791946304,-30.20134228187919,770.0,live,1.10424,-25.88993288590603,$1-2,,631007.0
"Doc Aurlock, Grizzled Genius",0.32,0.79,0.25,146.875,-21.875000000000004,1139.0,live,0.6762400000000001,111.325,$0-1,0.41,544683.0
The Reaver Cleaver,17.9,21.99,15.61,22.849162011173185,-12.793296089385471,684.0,live,18.82344,5.158882681564243,$10-20,15.98,553539.0
Captain America's Shield (Borderless) (0311),4.61,5.49,3.45,19.088937093275486,-25.16268980477224,689.0,live,4.69944,1.940130151843812,$2-5,,696478.0
Heroic Intervention (0078) (Borderless),9.96,14.99,10.67,50.5020080321285,7.12851405622489,718.0,live,12.83144,28.829718875502003,$5-10,,668489.0
Fire Diamond,0.4,0.79,0.3,97.5,-25.000000000000007,1167.0,live,0.6762400000000001,69.06000000000002,$0-1,0.4,226892.0
Reanimate,8.08,12.99,8.32,60.76732673267327,2.970297029702973,733.0,live,11.11944,37.61683168316831,$5-10,8.54,631573.0
Stock Up (JP Alternate Art),2.29,3.49,1.04,52.40174672489084,-54.585152838427945,862.0,live,2.9874400000000003,30.45589519650656,$2-5,,675592.0
Shadow of the Goblin,0.88,1.79,0.19,103.40909090909092,-78.4090909090909,735.0,live,1.53224,74.11818181818182,$0-1,0.52,651989.0
Show and Tell (Borderless),3.81,6.99,3.43,83.46456692913387,-9.973753280839892,809.0,live,5.98344,57.04566929133858,$2-5,,696416.0
Cryptolith Rite,11.34,14.99,11.45,32.18694885361552,0.9700176366842984,720.0,live,12.83144,13.152028218694891,$10-20,10.75,116371.0
"Anim Pakal, Thousandth Moon",5.6,6.49,4.0200000000000005,15.892857142857151,-28.2142857142857,688.0,live,5.55544,-0.7957142857142807,$5-10,4.67,526134.0
The Dawning Archaic (Borderless),2.12,1.99,2.02,-6.132075471698118,-4.716981132075476,700.0,live,1.70344,-19.649056603773584,$2-5,,686548.0
Electrostatic Field,2.12,2.79,0.52,31.603773584905653,-75.47169811320755,792.0,live,2.38824,12.652830188679246,$2-5,,176833.0
Turbulent Moor (Extended Art),6.35,6.49,5.0200000000000005,2.204724409448828,-20.944881889763767,730.0,live,5.55544,-12.512755905511808,$5-10,,688219.0
Spectral Denial,0.34,0.59,0.15,73.52941176470587,-55.88235294117647,774.0,live,0.5050399999999999,48.541176470588205,$0-1,0.35,624381.0
"Betor, Ancestor's Voice (Borderless)",3.42,8.99,1.02,162.86549707602342,-70.17543859649122,898.0,live,7.69544,125.01286549707602,$2-5,,625122.0
"Electro, Assaulting Battery (Extended Art)",6.62,9.99,5.62,50.90634441087614,-15.105740181268882,714.0,live,8.55144,29.17583081570996,$5-10,,651335.0
"Fumulus, the Infestation (Anime)",8.22,12.99,6.68,58.02919708029196,-18.734793187347943,725.0,live,11.11944,35.27299270072991,$5-10,,590340.0
The Super Hero Civil War (Borderless),0.39,0.49,0.15,25.64102564102563,-61.53846153846154,812.0,live,0.41944,7.54871794871794,$0-1,,696499.0
Luminous Broodmoth,1.08,2.29,0.47,112.03703703703702,-56.48148148148149,785.0,live,1.96024,81.50370370370369,$1-2,0.58,631192.0
Helm of the Host,5.91,8.49,5.41,43.65482233502538,-8.460236886632826,877.0,live,7.26744,22.96852791878172,$5-10,5.25,559849.0
Shore Up,0.31,0.49,0.15,58.06451612903225,-51.61290322580645,984.0,live,0.41944,35.30322580645161,$0-1,0.15,559751.0
Harmonic Prodigy,4.26,5.99,3.43,40.61032863849767,-19.483568075117365,738.0,live,5.12744,20.362441314554,$2-5,3.89,687475.0
Supreme Verdict,1.62,2.79,1.62,72.22222222222221,0.0,955.0,live,2.38824,47.422222222222224,$1-2,1.58,499834.0
Bushy Bodyguard,0.33,0.79,0.15,139.3939393939394,-54.54545454545456,855.0,live,0.6762400000000001,104.92121212121212,$0-1,0.15,559116.0
Gene Pollinator,0.25,0.35,0.15,39.99999999999999,-40.0,1389.0,live,0.2996,19.83999999999999,$0-1,0.22,644609.0
Fighter Class,7.62,7.99,6.7700000000000005,4.855643044619424,-11.154855643044614,730.0,live,6.83944,-10.24356955380578,$5-10,7.15,243336.0
Death to Our Enemies,0.25,0.35,0.15,39.99999999999999,-40.0,1282.0,live,0.2996,19.83999999999999,$0-1,0.15,696561.0
"Kambal, Consul of Allocation",6.81,8.99,5.09,32.01174743024964,-25.25697503671072,688.0,live,7.69544,13.002055800293686,$5-10,,122729.0
"Donatello, the Brains (0002) (Borderless)",1.62,4.49,0.93,177.16049382716048,-42.5925925925926,1152.0,live,3.84344,137.24938271604938,$1-2,,657752.0
"Misty Knight, Hero for Hire",0.22,0.35,0.15,59.09090909090908,-31.818181818181824,954.0,live,0.2996,36.18181818181817,$0-1,0.15,696661.0
Sodden Verdure,0.6,0.49,0.21,-18.33333333333333,-65.0,1001.0,live,0.41944,-30.093333333333334,$0-1,0.25,687541.0
"Cid, Freeflier Pilot",0.37,0.79,0.19,113.51351351351352,-48.648648648648646,1265.0,live,0.6762400000000001,82.7675675675676,$0-1,0.39,631092.0
Improvised Arsenal,0.44,0.69,0.15,56.8181818181818,-65.90909090909092,805.0,live,0.5906399999999999,34.23636363636362,$0-1,0.42,673624.0
Wastewood Verge,9.28,13.99,9.06,50.7543103448276,-2.3706896551724017,745.0,live,11.97544,29.04568965517243,$5-10,9.67,614431.0
Archmage Emeritus,0.67,1.79,0.51,167.16417910447765,-23.88059701492537,1053.0,live,1.53224,128.6925373134328,$0-1,0.52,687389.0
Divergent Equation,0.2,0.35,0.15,74.99999999999997,-25.000000000000007,901.0,live,0.2996,49.79999999999998,$0-1,0.18,688734.0
Vesuva,3.32,4.99,2.34,50.301204819277125,-29.518072289156628,901.0,live,4.27144,28.657831325301213,$2-5,2.55,553224.0
Pensive Professor (Extended Art),1.09,0.59,0.27,-45.87155963302753,-75.22935779816514,801.0,live,0.5050399999999999,-53.66605504587157,$1-2,,686627.0
"Crimson Cowl, Master of Evil",0.85,0.99,0.34,16.47058823529412,-60.0,681.0,live,0.84744,-0.3011764705882361,$0-1,0.64,697253.0
Assassin's Trophy,0.69,1.49,0.26,115.94202898550728,-62.31884057971014,996.0,live,1.27544,84.8463768115942,$0-1,0.68,687603.0
Homunculus Horde,1.5,2.29,0.15,52.66666666666667,-90.0,802.0,live,1.96024,30.682666666666663,$1-2,0.35,589459.0
Scute Swarm,9.29,12.99,7.08,39.82777179763188,-23.789020452099024,722.0,live,11.11944,19.692572658772875,$5-10,7.52,222131.0
"Maha, Its Feathers Night",21.83,23.99,20.81,9.89464040311498,-4.672469079248739,701.0,live,20.53544,-5.930187814933581,$20-50,20.58,558342.0
"Daredevil, Man Without Fear (Borderless) (0324)",3.88,4.99,3.1,28.60824742268042,-20.10309278350515,710.0,live,4.27144,10.08865979381444,$2-5,,696485.0
Petrified Hamlet (Extended Art),1.37,1.99,0.25,45.255474452554736,-81.75182481751825,838.0,live,1.70344,24.33868613138685,$1-2,,688978.0
Flickering Ward,0.37,0.49,0.15,32.432432432432435,-59.45945945945946,1104.0,live,0.41944,13.36216216216216,$0-1,0.48,687352.0
Aven Interrupter,3.32,3.99,3.0,20.18072289156628,-9.638554216867464,829.0,live,3.4154400000000003,2.8746987951807355,$2-5,3.21,544403.0
"Wolverine, Claws Out",9.62,10.99,8.32,14.241164241164253,-13.513513513513503,664.0,live,9.40744,-2.209563409563408,$5-10,10.39,697399.0
Dragonstorm Globe,0.31,0.35,0.15,12.903225806451609,-51.61290322580645,1049.0,live,0.2996,-3.354838709677426,$0-1,0.21,624914.0
Arcbound Ravager (Borderless),2.9,5.99,3.02,106.55172413793106,4.137931034482762,831.0,live,5.12744,76.80827586206898,$2-5,,679208.0
Harmonized Trio (Extended Art),1.25,1.79,0.2,43.2,-84.00000000000001,763.0,live,1.53224,22.579200000000004,$1-2,,688685.0
Extinction Event (Borderless),2.65,2.79,1.66,5.283018867924533,-37.35849056603774,691.0,live,2.38824,-9.877735849056595,$2-5,,668471.0
"Abomination, Terrifying Titan (Borderless)",0.23,0.35,0.15,52.17391304347825,-34.78260869565218,832.0,live,0.2996,30.260869565217373,$0-1,,696577.0
The Scarab God,3.39,4.49,3.12,32.448377581120944,-7.964601769911504,729.0,live,3.84344,13.375811209439528,$2-5,3.38,615032.0
Baleful Strix,0.95,2.49,0.97,162.10526315789477,2.105263157894739,900.0,live,2.13144,124.3621052631579,$0-1,1.0,631279.0
Three Visits,4.68,7.49,4.8,60.04273504273505,2.5641025641025665,693.0,live,6.41144,36.9965811965812,$2-5,4.8,687584.0
Kaalia of the Vast,2.33,2.79,1.56,19.742489270386265,-33.047210300429185,794.0,live,2.38824,2.499570815450647,$2-5,,552317.0
"Hulk, Strongest There Is",4.45,5.49,3.26,23.370786516853933,-26.74157303370788,671.0,live,4.69944,5.605393258426964,$2-5,3.51,697387.0
